sno,district,mandal,village,lat_gis,long_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
1,ADILABAD,Adilabad,Adilabad,78.52,19.67,253,Post-monsoon 2021,8.04,1065,682,0,230,150,0.72,56.4,69,85,3,64,53,380,1.90,C3S1,-3.00,P.S.
2,ADILABAD,Bazarhatnur,Bazarhatnur,78.35,19.46,435,Post-monsoon 2021,8.21,122,78,0,40,30,0.07,0.4,9,14,2,8,10,60,0.79,C1S1,-0.40,P.S.
3,ADILABAD,Bela,Chandpally,78.85,19.68,247,Post-monsoon 2021,7.99,945,605,0,340,50,0.57,83.5,13,118,3,40,34,240,3.31,C3S1,2.00,MR
4,ADILABAD,Bheempur,Arli,78.38,19.83,224,Post-monsoon 2021,8.01,1028,658,0,290,100,1.09,94.8,15,104,9,40,49,300,2.61,C3S1,-0.20,P.S.
5,ADILABAD,Bheempur,Bheempur,78.42,19.77,245,Post-monsoon 2021,8.11,1110,710,0,300,90,0.57,148.6,13,84,2,72,49,380,1.87,C3S1,-1.60,P.S.
6,ADILABAD,Boath,Boath,78.32,19.34,432,Post-monsoon 2021,7.84,1389,889,0,330,170,0.39,122.8,27,125,8,72,58,420,2.65,C3S1,-1.80,P.S.
7,ADILABAD,Gudihatnoor,Gudihatnoor,78.51,19.53,434,Post-monsoon 2021,8.14,620,397,0,200,50,0.42,43.1,15,40,1,32,39,240,1.12,C2S1,-0.80,P.S.
8,ADILABAD,Jainath,Bhoraj,78.55,19.74,231,Post-monsoon 2021,8.02,582,372,0,180,70,0.55,0.2,18,44,3,32,29,200,1.35,C2S1,-0.40,P.S.
9,ADILABAD,Jainath,Jainath,78.64,19.73,219,Post-monsoon 2021,7.74,242,155,0,80,30,0.19,3.6,10,15,3,16,15,100,0.65,C1S1,-0.40,P.S.
10,ADILABAD,Narnoor,Narnoor,78.85,19.50,472,Post-monsoon 2021,7.89,504,323,0,180,40,0.27,15.1,12,36,5,24,29,180,1.17,C2S1,0.00,P.S.
11,ADILABAD,Neradigonda,Neradigonda,78.41,19.29,425,Post-monsoon 2021,7.85,974,623,0,250,100,0.42,60.2,49,71,4,72,39,340,1.67,C3S1,-1.80,P.S.
12,ADILABAD,Talamadugu,Devapur,78.46,19.61,284,Post-monsoon 2021,7.96,1158,741,0,260,100,0.11,200.5,25,124,7,56,44,320,3.01,C3S1,-1.20,P.S.
13,ADILABAD,Talamadugu,Talamadugu,78.40,19.63,291,Post-monsoon 2021,7.84,1747,1118,0,260,280,0.43,217.4,40,136,4,96,83,580,2.46,C3S1,-6.40,P.S.
14,ADILABAD,Tamsi,Tamsi,78.43,19.68,272,Post-monsoon 2021,7.96,898,575,0,220,110,1.1,72.5,17,42,4,64,49,360,0.96,C3S1,-2.80,P.S.
15,ADILABAD,Utnoor,Utnoor,78.77,19.38,382,Post-monsoon 2021,8.02,432,276,0,150,50,1.41,0.4,13,55,1,16,19,120,2.18,C2S1,0.60,P.S.
1,BHADRADRI,Allapalli,Allapalli,80.48,17.83,113,Post-monsoon 2021,7.67,987,632,0,170,230,1.21,29,27,38,2,80,63,460,0.77,C3S1,-5.80,P.S.
2,BHADRADRI,Allapalli,Markodu,80.51,17.91,,Post-monsoon 2021,8.18,652,417,0,260,10,0.41,8,43,20,15,56,29,260,0.54,C2S1,0.00,P.S.
3,BHADRADRI,Annapureddypalli,Annapureddypalli,80.83,17.35,225,Post-monsoon 2021,7.24,321,205,20,30,30,0.27,31,56,20,9,40,5,120,0.79,C2S1,-1.40,P.S.
4,BHADRADRI,Ashwapuram,Ammagaripalli,80.85,17.87,,Post-monsoon 2021,7.74,2109,1350,0,430,270,1.05,142,181,199,5,144,73,660,3.37,C3S1,-4.60,P.S.
5,BHADRADRI,Ashwapuram,Aswapuram,80.81,17.84,15,Post-monsoon 2021,7.77,1111,711,0,250,180,0.64,4,88,108,4,104,24,360,2.47,C3S1,-2.20,P.S.
6,BHADRADRI,Ashwapuram,Aswapuram,80.81,17.87,,Post-monsoon 2021,7.58,2302,1473,0,490,280,1.07,117,179,228,2.7,88,112,680,3.79,C4S1,-3.80,P.S.
7,BHADRADRI,Ashwapuram,ASWARAOPET (D),81.11,17.24,,Post-monsoon 2021,7.03,375,240,0,50,80,0.03,14,29,30,2,32,15,140,1.10,C2S1,-1.80,P.S.
8,BHADRADRI,Aswaraopet (S),Aswaraopet (S),81.11,17.24,192,Post-monsoon 2021,7.15,592,379,0,170,60,0.13,16,38,31,3,72,15,240,0.87,C2S1,-1.40,P.S.
9,BHADRADRI,Aswaraopeta,Duradapadu,81.09,17.43,,Post-monsoon 2021,7.73,1988,1272,0,430,180,0.76,252,131,95,12,120,122,800,1.45,C3S1,-7.40,P.S.
10,BHADRADRI,Aswaraopeta,Gummadivalli,81.18,17.42,,Post-monsoon 2021,8.11,1066,682,0,410,80,2.19,4,69,153,3,40,39,260,4.12,C3S1,3.00,U.S.
11,BHADRADRI,Aswaraopeta,NANDIPADU,81.13,17.46,,Post-monsoon 2021,7.88,1493,956,0,390,100,1.10,144,128,54,15,120,83,640,0.94,C3S1,-5.00,P.S.
12,BHADRADRI,Aswaraopeta,Vinayakapuram,81.12,17.35,,Post-monsoon 2021,7.47,617,395,0,180,50,0.34,38,46,9,104,40,19,180,0.30,C2S1,0.00,P.S.
13,BHADRADRI,Bhadrachalam,Bhadrachalam,80.90,17.67,5,Post-monsoon 2021,7.85,1281,820,0,420,110,0.81,41,60,97,2,112,44,460,1.97,C3S1,-0.80,P.S.
14,BHADRADRI,Burgampad,Krishnasagar,80.81,17.71,,Post-monsoon 2021,8.09,784,502,0,320,20,0.58,0,48,65,4,56,29,260,1.75,C3S1,1.20,P.S.
15,BHADRADRI,Burgampad,M.Banjara,80.79,17.64,7,Post-monsoon 2021,8.10,1691,1082,0,520,140,0.69,46,125,205,6,48,73,420,4.35,C3S1,2.00,MR
16,BHADRADRI,Chandrugonda,Cherla,80.83,18.07,64,Post-monsoon 2021,8.24,2087,1336,0,440,390,0.45,22,74,301,6,72,53,400,6.54,C3S1,0.80,P.S.
17,BHADRADRI,Chandrugonda,Maddukuru,80.68,17.36,,Post-monsoon 2021,8.23,300,192,0,70,10,0.21,36,50,9,3,40,10,140,0.33,C2S1,-1.40,P.S.
18,BHADRADRI,Chandrugonda,Ravikampadu,80.61,17.40,57,Post-monsoon 2021,8.10,2593,1660,0,680,240,0.71,209,105,270,9,64,141,740,4.31,C4S1,-1.20,P.S.
19,BHADRADRI,Cherla,Chinmedisileru,80.85,18.06,,Post-monsoon 2021,5.89,175,112,0,20,20,0.68,1,34,2,2,16,10,80,0.09,C1S1,-1.20,P.S.
20,BHADRADRI,Chunchupalli,Chunchupalli,80.61,17.53,24,Post-monsoon 2021,7.74,2290,1466,0,670,200,1.10,46,123,318,5,56,68,420,6.75,C4S1,5.00,U.S.
21,BHADRADRI,Dammapeta,Malkaram,81.07,17.31,169,Post-monsoon 2021,6.31,135,86,0,15,15,0.01,13,31,9,0,16,5,60,0.52,C1S1,-0.90,P.S.
22,BHADRADRI,Dammapeta,Mandalapalli,81.01,17.24,,Post-monsoon 2021,6.69,295,189,0,40,30,0.09,28,33,13,2,32,7,110,0.54,C2S1,-1.40,P.S.
23,BHADRADRI,Dammapeta,Patwarigudem,80.96,17.35,,Post-monsoon 2021,7.88,585,374,0,120,50,0.13,49,62,25,29,64,10,200,0.77,C2S1,-1.60,P.S.
24,BHADRADRI,Dummugudem,Bandirevu,80.92,17.92,,Post-monsoon 2021,7.62,1222,782,0,310,170,0.79,9,46,79,0.9,64,68,440,1.63,C3S1,-2.60,P.S.
25,BHADRADRI,Dummugudem,Dummugudem,80.89,17.85,7,Post-monsoon 2021,8.44,874,559,20,370,30,1.24,16,18,58,3,40,58,340,1.37,C3S1,1.00,P.S.
26,BHADRADRI,Gundala,Gundala,80.33,17.91,,Post-monsoon 2021,8.34,572,366,40,210,30,0.84,8,16,16,1,80,19,280,0.41,C2S1,-0.60,P.S.
27,BHADRADRI,Gundala,Kanchanapalli,80.42,17.79,,Post-monsoon 2021,8.11,188,120,0,30,15,0.13,6,28,7,15,12,5,50,0.46,C1S1,-0.40,P.S.
28,BHADRADRI,Gundala,Mamakannu,80.41,17.87,114,Post-monsoon 2021,8.33,602,385,20,210,30,0.40,2,51,41,18,56,19,220,1.20,C2S1,0.20,P.S.
29,BHADRADRI,Gundala,Sainapalli,80.35,17.96,,Post-monsoon 2021,8.34,874,559,20,210,90,0.38,52,51,31,34,72,39,340,0.73,C3S1,-2.20,P.S.
30,BHADRADRI,Gundala,Settupalli,80.35,17.81,,Post-monsoon 2021,8.31,223,143,20,30,30,0.23,1,26,8,1,16,15,100,0.35,C1S1,-1.00,P.S.
31,BHADRADRI,Julurpadu,P. Narsapuram,80.52,17.44,,Post-monsoon 2021,8.20,3089,1977,0,540,560,1.16,179,142,418,7,64,122,660,7.08,C4S1,-2.40,P.S.
32,BHADRADRI,Julurpadu,Papakollu,80.48,17.42,73,Post-monsoon 2021,8.08,1296,829,0,160,220,0.19,69,121,58,9,56,92,520,1.11,C3S1,-7.20,P.S.
33,BHADRADRI,Kalvala nagaram*,karakagudem,80.51,18.09,,Post-monsoon 2021,8.10,2150,1376,0,120,600,0.71,1,121,142,13,176,83,780,2.21,C3S1,-13.20,P.S.
34,BHADRADRI,Karakagudem,Karakagudem,80.57,18.03,112,Post-monsoon 2021,8.59,688,440,40,200,50,1.58,0.4,46,52,18,32,34,220,1.53,C2S1,0.40,P.S.
35,BHADRADRI,Kothagudem,Kothagudem,80.62,17.55,136,Post-monsoon 2021,8.40,911,583,20,100,120,0.23,51,142,56,11,88,29,340,1.32,C3S1,-4.40,P.S.
36,BHADRADRI,Laxmidevipalli,Bangaruchelka,80.60,17.76,,Post-monsoon 2021,8.25,671,429,0,180,30,0.24,38,91,21,52,64,19,240,0.59,C2S1,-1.20,P.S.
37,BHADRADRI,Laxmidevipalli,Laxmidevipalli,80.62,17.57,31,Post-monsoon 2021,8.06,1072,686,0,200,150,0.36,52,88,61,14,120,24,400,1.33,C3S1,-4.00,P.S.
38,BHADRADRI,Manuguru,Manuguru,80.83,17.96,6,Post-monsoon 2021,8.04,2270,1453,0,390,260,0.70,29,344,315,3,80,63,460,6.39,C4S1,-1.40,P.S.
39,BHADRADRI,Manuguru,Pagideru,80.73,17.97,,Post-monsoon 2021,8.20,1659,1062,0,240,360,0.98,1,128,149,26,80,78,520,2.83,C3S1,-5.60,P.S.
40,BHADRADRI,Mulakalapalli,Mulakalapalli (D),80.83,17.50,19,Post-monsoon 2021,7.84,640,410,0,130,70,0.34,48,67,33,9,72,19,260,0.89,C2S1,-2.60,P.S.
41,BHADRADRI,Mulakalapalli,MULAKALAPALLI (S),80.85,17.48,,Post-monsoon 2021,7.63,726,465,0,170,70,0.41,45,74,18,4,72,39,340,0.43,C2S1,-3.40,P.S.
42,BHADRADRI,Mulakalapalli,N. Jaganadhapuram,80.86,17.43,,Post-monsoon 2021,7.71,842,539,0,270,70,0.50,14,89,19,6,88,49,420,0.39,C3S1,-3.00,P.S.
43,BHADRADRI,Mulakalapalli,Pusugudem            (Pakeer thanda),80.76,17.54,,Post-monsoon 2021,7.64,1376,881,0,340,140,0.36,47,129,92,15,120,49,500,1.78,C3S1,-3.20,P.S.
44,BHADRADRI,Mulakalapalli,Thimmampet,80.93,17.54,,Post-monsoon 2021,7.98,790,506,0,230,50,0.46,4,96,16,18,80,34,340,0.38,C3S1,-2.20,P.S.
45,BHADRADRI,Palwancha,Danthalaboru,80.84,17.59,,Post-monsoon 2021,8.08,1286,823,0,190,220,0.66,20,134,88,5,56,78,460,1.78,C3S1,-5.40,P.S.
46,BHADRADRI,Palwancha,Pathapalwancha,80.69,17.55,,Post-monsoon 2021,7.91,1180,755,0,190,170,0.26,46,144,96,88,72,29,300,2.41,C3S1,-2.20,P.S.
47,BHADRADRI,Palwancha,REGELLA,80.58,17.95,,Post-monsoon 2021,8.38,956,612,50,310,40,1.10,16,59,114,3,40,34,240,3.20,C3S1,2.40,MR
48,BHADRADRI,Palwancha,Ulavanoor,80.68,17.78,83,Post-monsoon 2021,8.10,763,488,0,260,50,0.83,0,65,47,1.1,40,49,300,1.19,C3S1,-0.80,P.S.
49,BHADRADRI,Palwancha,Yanmbailu,80.68,17.69,,Post-monsoon 2021,8.52,1014,649,50,250,90,1.98,43,105,86,4,56,58,380,1.91,C3S1,-1.60,P.S.
50,BHADRADRI,Pinapaka,Dugenepalli,80.65,18.13,,Post-monsoon 2021,7.47,1034,662,0,350,90,1.11,0,75,105,4,40,53,320,2.56,C3S1,0.60,P.S.
51,BHADRADRI,Pinapaka,Potlapalli ,80.68,18.04,,Post-monsoon 2021,8.14,894,572,0,280,50,1.35,39,86,123,15,32,24,180,4.00,C3S1,2.00,MR
52,BHADRADRI,Sujathanagar,Sarvaram (Gudithanda),80.59,17.53,,Post-monsoon 2021,7.66,1445,925,0,350,180,0.90,48,130,105,3,72,88,540,1.96,C3S1,-3.80,P.S.
53,BHADRADRI,Sujathanagar,Sujathanagar,80.59,17.49,25,Post-monsoon 2021,7.44,1198,767,0,260,130,0.60,47,134,105,6,64,53,380,2.33,C3S1,-2.40,P.S.
54,BHADRADRI,Tekulapalli,Bethampudi,80.45,17.56,,Post-monsoon 2021,7.67,1130,723,0,190,140,0.50,49,148,90,3,56,58,380,2.01,C3S1,-3.80,P.S.
55,BHADRADRI,Tekulapalli,Bodu,80.44,17.67,106,Post-monsoon 2021,7.41,1195,765,0,230,100,0.70,41,180,68,74,88,34,360,1.56,C3S1,-2.60,P.S.
56,BHADRADRI,Tekulapalli,Mutyalampadu,80.50,17.54,,Post-monsoon 2021,7.95,1335,854,0,370,110,1.01,47,113,145,4,48,58,360,3.33,C3S1,0.20,P.S.
57,BHADRADRI,Tekulapalli,Sulanagar,80.50,17.54,58,Post-monsoon 2021,7.84,1499,959,0,620,50,0.98,45,53,250,6,16,44,220,7.33,C3S1,8.00,U.S.
58,BHADRADRI,Yellandu,Komararam,80.32,17.71,,Post-monsoon 2021,7.78,464,297,0,170,20,2.42,17,30,8,13,48,24,220,0.24,C2S1,-1.00,P.S.
59,BHADRADRI,Yellandu,Narayanapuram D,80.38,17.51,110,Post-monsoon 2021,7.72,597,382,0,220,30,1.65,22,39,36,3,48,29,240,1.00,C2S1,-0.40,P.S.
60,BHADRADRI,Yellandu,NARAYANAPURAM S,80.38,17.51,,Post-monsoon 2021,7.82,684,438,0,260,30,1.70,23,36,36,2.7,40,44,280,0.93,C2S1,-0.40,P.S.
61,BHADRADRI,Yellandu,Rompedu,80.30,17.65,,Post-monsoon 2021,7.57,1002,641,0,180,150,0.56,44,76,99,1,80,24,300,2.49,C3S1,-2.40,P.S.
62,BHADRADRI,Yellandu,Sudimalla,80.35,17.59,,Post-monsoon 2021,8.00,1729,1107,0,500,170,4.01,51,84,270,7,40,44,280,7.02,C3S1,4.40,U.S.
1,BHUPALPALLY,Bhupalpally,Bhupalpally,79.88,18.44,183,Post-monsoon 2021,8.23,705,451.2,0,170,110,0.84,4.227681818,21,68,6,24,34.034,199.9424342,2.0908775,C2S1,-0.598848684,P.S.
2,BHUPALPALLY,Bhupalpally,Gudadpally,79.81,18.39,161,Post-monsoon 2021,8.31,636,407.04,20,140,110,0.8,4.227681818,16.25,82,3,16,29.172,159.9506579,2.818986532,C2S1,0.000986842,P.S.
3,BHUPALPALLY,Bhupalpally,Nandigama,80.06,18.50,139,Post-monsoon 2021,8.11,835,534.4,0,210,120,0.83,4.227681818,23.5,104,4,24,29.172,179.9506579,3.370767391,C3S1,0.600986842,P.S.
4,BHUPALPALLY,Chityala,Chityala,79.67,18.34,179,Post-monsoon 2021,8.3,379,242.56,20,100,40,0.33,5.032954545,7.75,40,2,16,14.586,99.97532895,1.739345005,C2S1,0.400493421,P.S.
5,BHUPALPALLY,Chityala,Jadalpet,79.74,18.38,177,Post-monsoon 2021,8.28,1169,748.16,0,240,160,1.06,62.20731818,36.25,169,12,24,29.172,179.9506579,5.477497011,C3S1,1.200986842,P.S.
6,BHUPALPALLY,Ghanpur Mulug,Chelpur(D),79.85,18.37,,Post-monsoon 2021,8.02,689,440.96,0,200,70,0.34,22.95027273,21.5,58,1,24,38.896,219.9342105,1.700410442,C2S1,-0.398684211,P.S.
7,BHUPALPALLY,Ghanpur Mulug,Chelpur(S),79.84,18.38,167,Post-monsoon 2021,7.89,372,238.08,0,100,40,0.33,4.630318182,16.25,26,2,16,19.448,119.9671053,1.032082519,C2S1,-0.399342105,P.S.
8,BHUPALPALLY,Ghanpur Mulug,Velthurlapally,79.89,18.30,179,Post-monsoon 2021,8.16,1326,848.64,0,340,140,1.16,91.59977273,37.25,203,14,16,38.896,199.9342105,6.24201267,C3S1,2.801315789,U.S.
9,BHUPALPALLY,Kataram,Jadaraopet,79.88,18.70,127,Post-monsoon 2021,8.31,622,398.08,20,140,100,0.32,22.95027273,6.5,38,4,16,48.62,239.9177632,1.066656437,C2S1,-1.598355263,P.S.
10,BHUPALPALLY,Kataram,Medipally,79.92,18.55,151,Post-monsoon 2021,8.1,309,197.76,0,40,50,0.08,49.92690909,6,24,5,16,14.586,99.97532895,1.043607003,C2S1,-1.199506579,P.S.
11,BHUPALPALLY,Kataram,Regulagudem,79.87,18.62,131,Post-monsoon 2021,8.32,292,186.88,20,50,30,0.22,1.207909091,9,11,1,8,19.448,99.96710526,0.47833955,C2S1,-0.599342105,P.S.
12,BHUPALPALLY,Kataram,Shankarampally 125(D),79.90,18.60,141,Post-monsoon 2021,7.94,1405,899.2,0,360,150,1.16,89.98922727,38.75,196,12,40,38.896,259.9342105,5.285627027,C3S1,2.001315789,MR
13,BHUPALPALLY,Kataram,Shankarampally 47,79.89,18.61,,Post-monsoon 2021,8.1,3435,2198.4,0,230,800,0.63,106.8999545,198.75,364,145,72,121.55,679.7944079,6.06994497,C4S2,-8.995888158,P.S.
14,BHUPALPALLY,Maha Mutharam,Stambampally,79.99,18.56,120,Post-monsoon 2021,8.33,303,193.92,30,60,40,0.2,0.402636364,2.75,13,2,16,19.448,119.9671053,0.516041259,C2S1,-0.599342105,P.S.
15,BHUPALPALLY,Maha Mutharam,Yatnaram,80.15,18.57,109,Post-monsoon 2021,8.28,245,156.8,0,90,30,0.33,0.603954545,3,8,1,8,24.31,119.9588816,0.317574737,C1S1,-0.599177632,P.S.
16,BHUPALPALLY,Mahadevpur,Ambatipalli,80.06,18.70,101,Post-monsoon 2021,8.15,678,433.92,0,170,90,0.34,23.75554545,19.5,45,4,16,48.62,239.9177632,1.263145781,C2S1,-1.398355263,P.S.
17,BHUPALPALLY,Mahadevpur,Annaram,79.84,18.76,111,Post-monsoon 2021,7.98,383,245.12,0,130,40,0.34,5.838227273,3.25,7,2,16,34.034,179.9424342,0.226883759,C2S1,-0.998848684,P.S.
18,BHUPALPALLY,Mahadevpur,Kaleswaram,79.91,18.80,103,Post-monsoon 2021,8.21,412,263.68,0,150,20,0.73,20.53445455,4.5,18,3,16,29.172,159.9506579,0.618801922,C2S1,-0.199013158,P.S.
19,BHUPALPALLY,Mahadevpur,Mahadevpur -125D,79.98,18.73,,Post-monsoon 2021,8.32,361,231.04,30,90,30,0.33,3.422409091,8,16,1,16,24.31,139.9588816,0.588019753,C2S1,-0.399177632,P.S.
20,BHUPALPALLY,Mahadevpur,Mahadevpur 199D,79.98,18.73,,Post-monsoon 2021,7.88,3475,2224,0,270,780,0.65,107.7052273,203,372,136,64,140.998,739.7615132,5.946606995,C4S2,-9.395230263,P.S.
21,BHUPALPALLY,Mahadevpur,Mahadevpur 75NC,79.98,18.72,106,Post-monsoon 2021,7.69,658,421.12,0,160,100,0.35,22.54763636,5.25,31,1,24,48.62,259.9177632,0.83601848,C2S1,-1.998355263,P.S.
22,BHUPALPALLY,Malhar Rao,Mallaram,79.79,18.56,124,Post-monsoon 2021,8.24,245,156.8,0,70,40,0.21,0.402636364,3.5,14,1,16,14.586,99.97532895,0.608770752,C1S1,-0.599506579,P.S.
23,BHUPALPALLY,Mogullapalli,Aknepally,79.61,18.36,184,Post-monsoon 2021,8.27,1871,1197.44,0,310,330,0.33,77.91013636,63.5,258,32,64,38.896,319.9342105,6.271357076,C3S1,-0.198684211,P.S.
24,BHUPALPALLY,Mogullapalli,Rangapur,79.69,18.27,190,Post-monsoon 2021,8.03,365,233.6,0,100,40,0.34,35.02936364,3,22,2,16,24.31,139.9588816,0.80852716,C2S1,-0.799177632,P.S.
25,BHUPALPALLY,Palimela,Kamanpally,80.25,18.63,99,Post-monsoon 2021,8.23,2695,1724.8,0,90,590,0.32,440.8868182,37,219,5,40,179.894,839.6957237,3.285907307,C4S1,-14.99391447,P.S.
26,BHUPALPALLY,Palimela,Lenkalagadda,80.13,18.67,108,Post-monsoon 2021,8.33,363,232.32,30,80,50,0.27,1.811863636,8,33,2,16,19.448,119.9671053,1.309950889,C2S1,-0.199342105,P.S.
27,BHUPALPALLY,Palimela,Sarvaipet,80.24,18.68,95,Post-monsoon 2021,8.19,320,204.8,0,120,40,0.24,1.811863636,5.5,21,1,16,24.31,139.9588816,0.771775925,C2S1,-0.399177632,P.S.
28,BHUPALPALLY,Regonda,Gorikothapally,79.81,18.18,230,Post-monsoon 2021,8.3,510,326.4,20,160,30,0.74,18.52127273,11.5,41,4,24,24.31,159.9588816,1.409457034,C2S1,0.400822368,P.S.
29,BHUPALPALLY,Regonda,Regonda,79.78,18.24,220,Post-monsoon 2021,8.31,637,407.68,20,130,100,0.78,4.227681818,18.5,62,5,16,34.034,179.9424342,2.009541863,C2S1,-0.598848684,P.S.
30,BHUPALPALLY,Tekumatla,Ramakrishnapuram,79.63,18.42,177,Post-monsoon 2021,8.2,3220,2060.8,0,150,870,0.56,67.24027273,178,391,101,56,121.55,639.7944079,6.720919621,C4S2,-9.795888158,P.S.
1,HYDERABAD,Ameerpet,"DIRECTOR WOMEN AND CHILD WELFARE, YOUSUFGUDA",78.45,17.45,,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,HYDERABAD,Ameerpet,S.R.Nagar,78.44,17.44,538,Post-monsoon 2021,7.36,1104,707,0,280,120,1.31,51,67,61,1,120,29,420,1.29,C3S1,-2.80,P.S.
3,HYDERABAD,Ameerpet,"STDC Chest Hospital, Erragadda",78.43,17.45,,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,HYDERABAD,Asifnagar,"Govt. Polytechnic, Masab Tank.",78.45,17.38,,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,HYDERABAD,Asifnagar,Himayanagar,78.45,17.40,531,Post-monsoon 2021,7.76,975,624,0,360,60,1.24,2,44,45,1,72,53,400,0.98,C3S1,-0.80,P.S.
6,HYDERABAD,Asifnagar,Kulsanapur,78.44,17.37,482,Post-monsoon 2021,8.94,1177,753,40,220,140,1.10,20,149,134,8,32,58,320,3.26,C3S1,-1.20,P.S.
7,HYDERABAD,Bandlaguda,Chandraingutta,78.48,17.33,514,Post-monsoon 2021,7.92,999,639,0,290,90,1.36,14,110,57,2,104,39,420,1.20,C3S1,-2.60,P.S.
8,HYDERABAD,Bhadurpura,Bahadurpura,78.46,17.35,499,Post-monsoon 2021,8.04,1176,753,0,430,100,2.62,1,29,118,2,56,49,340,2.79,C3S1,1.80,MR
9,HYDERABAD,Charminar,Darul Shifa,78.49,17.38,485,Post-monsoon 2021,8.92,1114,713,30,200,130,0.92,24,134,119,54,16,49,240,3.34,C3S1,-0.20,P.S.
10,HYDERABAD,Himayathnagar,"Fever Hospital, Nallakunta",78.48,17.41,,Post-monsoon 2021,8.08,1047,670,0,250,120,1.17,7,147,113,4,32,58,320,2.74,C3S1,-1.40,P.S.
11,HYDERABAD,Himayathnagar,Indira Park,78.50,17.40,,Post-monsoon 2021,7.90,3751,2401,0,500,650,1.01,9,396,398,12.6,224,97,960,5.59,C4S1,-9.20,P.S.
12,HYDERABAD,Khairathabad,"CME premises, Chinthalbasti",78.45,17.43,,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,HYDERABAD,Khairathabad,"CME premises, Chinthalbasti",78.45,17.43,,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,HYDERABAD,Khairathabad,Khairathabad,78.46,17.41,510,Post-monsoon 2021,8.84,736,471,20,190,20,0.58,51,88,23,14,88,19,300,0.57,C2S1,-1.80,P.S.
15,HYDERABAD,Khairathabad,T.S..Secretariat,78.47,17.41,525,Post-monsoon 2021,8.08,598,383,0,140,30,0.82,5,144,25,3.1,64,29,280,0.65,C2S1,-2.80,P.S.
16,HYDERABAD,Maredpally,"Govt.Jr.College,West Maredpally",78.51,17.43,,Post-monsoon 2021,8.00,1188,760,0,300,90,0.77,21,153,43,1,96,63,500,0.83,C3S1,-4.00,P.S.
17,HYDERABAD,Maredpally,Maredpally(s),78.51,17.44,535,Post-monsoon 2021,7.76,820,525,0,220,70,1.10,1,114,52,1,64,39,320,1.27,C3S1,-2.00,P.S.
18,HYDERABAD,Musheerabad,Musheerabad,78.51,17.42,516,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,HYDERABAD,Nampally,Nampally,78.47,17.39,493,Post-monsoon 2021,8.63,1114,713,20,290,120,1.11,34,85,114,7,40,58,340,2.69,C3S1,-0.60,P.S.
20,HYDERABAD,Saidabad,Juvinile home,78.51,17.36,505,Post-monsoon 2021,7.93,988,632,0,270,80,0.72,41,76,58,10,96,29,360,1.33,C3S1,-1.80,P.S.
21,HYDERABAD,Secunderabad ,"Sanjeevaiah Park, Hussian Sagar.",78.48,17.44,,Post-monsoon 2021,7.82,4303,2754,0,260,160,0.47,54,1560,297,4,448,102,1540,3.29,C4S1,-25.60,P.S.
22,HYDERABAD,Shaikpet,Shaikpet,78.45,17.42,535,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,HYDERABAD,Shaikpet,"Vengal Rao Park, Srinagar colony",78.42,17.41,,Post-monsoon 2021,8.08,999,639,0,220,140,0.87,34,70,109,12.9,64,24,260,2.94,C3S1,-0.80,P.S.
24,HYDERABAD,Tirmalgiri,"NIMH,Hasmathpet",78.49,17.46,,Post-monsoon 2021,8.04,863,552,0,270,30,0.96,17,106,53,1,88,24,320,1.28,C3S1,-1.00,P.S.
1,JAGITYAL,Beerpur,Kandlapalle,78.96,19.03,188,Post-monsoon 2021,8.04,969,620,0,210,80,0.48,45,32,79,4,56,53,360,1.81,C3S1,-1.20,P.S.
2,JAGITYAL,Dharmapuri,Dharmapuri,79.10,18.95,149,Post-monsoon 2021,7.96,874,559,0,300,110,0.55,1,34,70,3,48,44,300,1.76,C3S1,-0.60,P.S.
3,JAGITYAL,Dharmapuri,Jaina,79.08,19.01,166,Post-monsoon 2021,8.20,451,289,0,270,100,0.37,42,17,32,1,32,24,180,1.04,C2S1,-0.80,P.S.
4,JAGITYAL,Gollapalli,Gollapalli,79.05,18.79,233,Post-monsoon 2021,8.14,440,282,0,140,40,1.00,10,18,31,1,32,24,180,1.00,C2S1,-0.40,P.S.
